Func,Video,CertRate,CertStat,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,FrameTimestamps,Participant*,date,expName,psychopyVersion,frameRate,
instrFunc,NA,NA,NA,0,"Before the task begins, we will run a very quick scan. You will see a fixation cross appear on the screen. Please just relax while this scan runs.",41.13544559990987,27.8180588001851,69.01726977992803,2022-05-26 10:32:42.419865,2022-05-26 10:33:23.614329,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
instrFunc,NA,NA,NA,0,+,510.4056637000758,68.97903280006722,579.4217610300984,2022-05-26 10:33:23.614329,2022-05-26 10:41:54.040857,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
instrFunc,NA,NA,NA,1,"To start this study, you will be watching an episode of television and making continous assessments about one of the characters.


Press the thumb button when ready to continue.",11.31972170015797,579.4113800001796,590.7731022299267,2022-05-26 10:41:54.040857,2022-05-26 10:42:05.391159,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
instrFunc,NA,NA,NA,1,"You will first be presented with background information for the show, which is a murder mystery in which one character has been accused of murdering another.

You will be given information about the accused, the victim, and the surrounding context.


Press the thumb button when ready to continue.",16.304740499937907,590.7631485001184,607.1075667301193,2022-05-26 10:42:05.391159,2022-05-26 10:42:21.724191,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
instrFunc,NA,NA,NA,1,"You will be judging how certain you are that the accused person is either innocent or guilty.


Press the thumb button when ready to continue.",4.246748500037938,607.0943468001205,611.3726428300142,2022-05-26 10:42:21.724191,2022-05-26 10:42:25.991668,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
instrFunc,NA,NA,NA,1,"You will use the provided button pad to indicate your certainty of the accused's innocence or guilt.


Press the thumb button when ready to continue.",3.4781822999939322,611.3607044999953,614.8704253300093,2022-05-26 10:42:25.991668,2022-05-26 10:42:29.490403,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
instrFunc,NA,NA,NA,1,"Pressing the index finger button will correspond to greater certainty that the accused is guilty.

Pressing the middle finger button will correspond to greater certainty that the accused is innocent.


Press the thumb button when ready to continue.",9.598050699802116,614.8608142000157,624.488727230113,2022-05-26 10:42:29.490403,2022-05-26 10:42:39.106937,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
instrFunc,NA,NA,NA,1,"Before we begin, we will take a moment to let you practice using the buttons to indicate your ratings.


Press the thumb button when ready to continue.",5.861265099840239,624.477593800053,630.3716464298777,2022-05-26 10:42:39.106937,2022-05-26 10:42:44.989749,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
isiFunc,NA,NA,NA,NA,+,NA,630.3606759000104,632.3718063300475,2022-05-26 10:42:44.989749,2022-05-26 10:42:46.989165,NA,SR-5006,2022_May_26_1032,certainty_neuro,2021.2.3,59.99710818721115,
