Func,Video,CertRate,CertStat,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,FrameTimestamps,Participant*,date,expName,psychopyVersion,frameRate,
instrFunc,NA,NA,NA,0,"Before the task begins, we will run a very quick scan. You will see a fixation cross appear on the screen. Please just relax while this scan runs.",46.88476999999989,23.23854929999993,70.20374449999986,2022-08-09 17:02:26.593055,2022-08-09 17:03:13.545739,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
instrFunc,NA,NA,NA,0,+,616.0399196999999,70.15505069999995,686.2320794,2022-08-09 17:03:13.545739,2022-08-09 17:13:29.632340,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
instrFunc,NA,NA,NA,1,"To start this study, you will be watching an episode of television and making continous assessments about one of the characters.


Press the thumb button when ready to continue.",7.381593399999929,686.2374857999998,693.6641466000001,2022-08-09 17:13:29.632340,2022-08-09 17:13:37.048327,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
instrFunc,NA,NA,NA,1,"You will first be presented with background information for the show, which is a murder mystery in which one character has been accused of murdering another.

You will be given information about the accused, the victim, and the surrounding context.


Press the thumb button when ready to continue.",25.03233330000012,693.6537672999998,718.7312579999998,2022-08-09 17:13:37.048327,2022-08-09 17:14:02.114787,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
instrFunc,NA,NA,NA,1,"You will be judging how certain you are that the accused person is either innocent or guilty.


Press the thumb button when ready to continue.",2.97041420000005,718.7037002000002,721.7158901000007,2022-08-09 17:14:02.114787,2022-08-09 17:14:05.115468,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
instrFunc,NA,NA,NA,1,"You will use the provided button pad to indicate your certainty of the accused's innocence or guilt.


Press the thumb button when ready to continue.",4.3253820999998425,721.7036959000002,726.0640520000002,2022-08-09 17:14:05.115468,2022-08-09 17:14:09.465079,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
instrFunc,NA,NA,NA,1,"Pressing the index finger button will correspond to greater certainty that the accused is guilty.

Pressing the middle finger button will correspond to greater certainty that the accused is innocent.


Press the thumb button when ready to continue.",10.162165200000345,726.0539067999998,736.2478799999999,2022-08-09 17:14:09.465079,2022-08-09 17:14:19.648011,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
instrFunc,NA,NA,NA,1,"Before we begin, we will take a moment to let you practice using the buttons to indicate your ratings.


Press the thumb button when ready to continue.",2.834065500000179,736.2370050999998,739.0988167999999,2022-08-09 17:14:19.648011,2022-08-09 17:14:22.498483,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
isiFunc,NA,NA,NA,NA,+,NA,739.0870018999999,741.0966348000002,2022-08-09 17:14:22.498483,2022-08-09 17:14:24.497139,NA,SR-3011,2022_Aug_09_1702,certainty_neuro,2021.2.3,59.99782807864677,
